"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Iosco County, MI"	"26069"	Suppressed	25127	Suppressed
	"Iron County, MI"	"26071"	0	11066	Unreliable
	"Isabella County, MI"	"26073"	0	69872	Unreliable
	"Jackson County, MI"	"26075"	Suppressed	158510	Suppressed
	"Kalamazoo County, MI"	"26077"	10	265066	Unreliable
	"Kalkaska County, MI"	"26079"	0	18038	Unreliable
	"Kent County, MI"	"26081"	15	656955	Unreliable
	"Keweenaw County, MI"	"26083"	0	2116	Unreliable
	"Lake County, MI"	"26085"	0	11853	Unreliable
	"Lapeer County, MI"	"26087"	Suppressed	87607	Suppressed
	"Leelanau County, MI"	"26089"	0	21761	Unreliable
	"Lenawee County, MI"	"26091"	Suppressed	98451	Suppressed
	"Livingston County, MI"	"26093"	0	191995	Unreliable
	"Luce County, MI"	"26095"	0	6229	Unreliable
	"Mackinac County, MI"	"26097"	0	10799	Unreliable
	"Macomb County, MI"	"26099"	36	873972	4.1
	"Manistee County, MI"	"26101"	Suppressed	24558	Suppressed
	"Marquette County, MI"	"26103"	0	66699	Unreliable
	"Mason County, MI"	"26105"	0	29144	Unreliable
	"Mecosta County, MI"	"26107"	0	43453	Unreliable
	"Menominee County, MI"	"26109"	0	22780	Unreliable
	"Midland County, MI"	"26111"	0	83156	Unreliable
	"Missaukee County, MI"	"26113"	0	15118	Unreliable
	"Monroe County, MI"	"26115"	Suppressed	150500	Suppressed
	"Montcalm County, MI"	"26117"	0	63888	Unreliable
	"Montmorency County, MI"	"26119"	0	9328	Unreliable
	"Muskegon County, MI"	"26121"	13	173566	Unreliable
	"Newaygo County, MI"	"26123"	Suppressed	48980	Suppressed
	"Oakland County, MI"	"26125"	26	1257584	2.1
	"Oceana County, MI"	"26127"	Suppressed	26467	Suppressed
	"Ogemaw County, MI"	"26129"	0	20997	Unreliable
	"Ontonagon County, MI"	"26131"	0	5720	Unreliable
	"Osceola County, MI"	"26133"	0	23460	Unreliable
	"Oscoda County, MI"	"26135"	0	8241	Unreliable
	"Otsego County, MI"	"26137"	0	24668	Unreliable
	"Ottawa County, MI"	"26139"	Suppressed	291830	Suppressed
	"Presque Isle County, MI"	"26141"	0	12592	Unreliable
	"Roscommon County, MI"	"26143"	Suppressed	24019	Suppressed
	"Saginaw County, MI"	"26145"	14	190539	Unreliable
	"St. Clair County, MI"	"26147"	Suppressed	159128	Suppressed
	"St. Joseph County, MI"	"26149"	Suppressed	60964	Suppressed
	"Sanilac County, MI"	"26151"	0	41170	Unreliable
	"Schoolcraft County, MI"	"26153"	0	8094	Unreliable
	"Shiawassee County, MI"	"26155"	0	68122	Unreliable
	"Tuscola County, MI"	"26157"	0	52245	Unreliable
	"Van Buren County, MI"	"26159"	Suppressed	75677	Suppressed
	"Washtenaw County, MI"	"26161"	Suppressed	367601	Suppressed
	"Wayne County, MI"	"26163"	242	1749343	13.8
	"Wexford County, MI"	"26165"	Suppressed	33631	Suppressed
	"Aitkin County, MN"	"27001"	0	15886	Unreliable
	"Anoka County, MN"	"27003"	Suppressed	356921	Suppressed
	"Becker County, MN"	"27005"	Suppressed	34423	Suppressed
	"Beltrami County, MN"	"27007"	Suppressed	47188	Suppressed
	"Benton County, MN"	"27009"	0	40889	Unreliable
	"Big Stone County, MN"	"27011"	0	4991	Unreliable
	"Blue Earth County, MN"	"27013"	0	67653	Unreliable
	"Brown County, MN"	"27015"	0	25008	Unreliable
	"Carlton County, MN"	"27017"	0	35871	Unreliable
	"Carver County, MN"	"27019"	Suppressed	105089	Suppressed
	"Cass County, MN"	"27021"	0	29779	Unreliable
	"Chippewa County, MN"	"27023"	0	11800	Unreliable
	"Chisago County, MN"	"27025"	0	56579	Unreliable
	"Clay County, MN"	"27027"	0	64222	Unreliable
	"Clearwater County, MN"	"27029"	0	8818	Unreliable
	"Cook County, MN"	"27031"	0	5463	Unreliable
	"Cottonwood County, MN"	"27033"	Suppressed	11196	Suppressed
	"Crow Wing County, MN"	"27035"	0	65055	Unreliable
	"Dakota County, MN"	"27037"	Suppressed	429021	Suppressed
	"Dodge County, MN"	"27039"	0	20934	Unreliable
	"Douglas County, MN"	"27041"	0	38141	Unreliable
	"Faribault County, MN"	"27043"	0	13653	Unreliable
	"Fillmore County, MN"	"27045"	Suppressed	21067	Suppressed
	"Freeborn County, MN"	"27047"	0	30281	Unreliable
	"Goodhue County, MN"	"27049"	Suppressed	46340	Suppressed
	"Grant County, MN"	"27051"	0	5972	Unreliable
	"Hennepin County, MN"	"27053"	35	1265843	2.8
	"Houston County, MN"	"27055"	0	18600	Unreliable
	"Hubbard County, MN"	"27057"	Suppressed	21491	Suppressed
	"Isanti County, MN"	"27059"	0	40596	Unreliable
	"Itasca County, MN"	"27061"	0	45130	Unreliable
	"Jackson County, MN"	"27063"	0	9846	Unreliable
	"Kanabec County, MN"	"27065"	0	16337	Unreliable
	"Kandiyohi County, MN"	"27067"	0	43199	Unreliable
	"Kittson County, MN"	"27069"	Suppressed	4298	Suppressed
	"Koochiching County, MN"	"27071"	0	12229	Unreliable
	"Lac qui Parle County, MN"	"27073"	0	6623	Unreliable
	"Lake County, MN"	"27075"	0	10641	Unreliable
	"Lake of the Woods County, MN"	"27077"	0	3740	Unreliable
	"Le Sueur County, MN"	"27079"	0	28887	Unreliable
	"Lincoln County, MN"	"27081"	0	5639	Unreliable
	"Lyon County, MN"	"27083"	Suppressed	25474	Suppressed
	"McLeod County, MN"	"27085"	0	35893	Unreliable
	"Mahnomen County, MN"	"27087"	0	5527	Unreliable
	"Marshall County, MN"	"27089"	0	9336	Unreliable
	"Martin County, MN"	"27091"	0	19683	Unreliable
	"Meeker County, MN"	"27093"	0	23222	Unreliable
	"Mille Lacs County, MN"	"27095"	0	26277	Unreliable
	"Morrison County, MN"	"27097"	0	33386	Unreliable
	"Mower County, MN"	"27099"	0	40062	Unreliable
	"Murray County, MN"	"27101"	0	8194	Unreliable
	"Nicollet County, MN"	"27103"	0	34274	Unreliable
	"Nobles County, MN"	"27105"	0	21629	Unreliable
	"Norman County, MN"	"27107"	Suppressed	6375	Suppressed
	"Olmsted County, MN"	"27109"	Suppressed	158293	Suppressed
	"Otter Tail County, MN"	"27111"	0	58746	Unreliable
	"Pennington County, MN"	"27113"	0	14119	Unreliable
	"Pine County, MN"	"27115"	0	29579	Unreliable
	"Pipestone County, MN"	"27117"	0	9126	Unreliable
	"Polk County, MN"	"27119"	0	31364	Unreliable
	"Pope County, MN"	"27121"	0	11249	Unreliable
	"Ramsey County, MN"	"27123"	27	550321	4.9
	"Red Lake County, MN"	"27125"	0	4055	Unreliable
	"Redwood County, MN"	"27127"	Suppressed	15170	Suppressed
	"Renville County, MN"	"27129"	0	14548	Unreliable
	"Rice County, MN"	"27131"	0	66972	Unreliable
	"Rock County, MN"	"27133"	0	9315	Unreliable
	"Roseau County, MN"	"27135"	0	15165	Unreliable
	"St. Louis County, MN"	"27137"	Suppressed	199070	Suppressed
	"Scott County, MN"	"27139"	Suppressed	149013	Suppressed
	"Sherburne County, MN"	"27141"	0	97238	Unreliable
	"Sibley County, MN"	"27143"	0	14865	Unreliable
	"Stearns County, MN"	"27145"	Suppressed	161075	Suppressed
	"Steele County, MN"	"27147"	0	36649	Unreliable
	"Stevens County, MN"	"27149"	0	9805	Unreliable
	"Swift County, MN"	"27151"	0	9266	Unreliable
	"Todd County, MN"	"27153"	Suppressed	24664	Suppressed
	"Traverse County, MN"	"27155"	0	3259	Unreliable
	"Wabasha County, MN"	"27157"	0	21627	Unreliable
	"Wadena County, MN"	"27159"	0	13682	Unreliable
	"Waseca County, MN"	"27161"	0	18612	Unreliable
	"Washington County, MN"	"27163"	0	262440	Unreliable
	"Watonwan County, MN"	"27165"	0	10897	Unreliable
	"Wilkin County, MN"	"27167"	0	6207	Unreliable
	"Winona County, MN"	"27169"	0	50484	Unreliable
	"Wright County, MN"	"27171"	Suppressed	138377	Suppressed
	"Yellow Medicine County, MN"	"27173"	0	9709	Unreliable
	"Adams County, MS"	"28001"	Suppressed	30693	Suppressed
	"Alcorn County, MS"	"28003"	Suppressed	36953	Suppressed
	"Amite County, MS"	"28005"	Suppressed	12297	Suppressed
	"Attala County, MS"	"28007"	Suppressed	18174	Suppressed
	"Benton County, MS"	"28009"	Suppressed	8259	Suppressed
	"Bolivar County, MS"	"28011"	Suppressed	30628	Suppressed
	"Calhoun County, MS"	"28013"	Suppressed	14361	Suppressed
	"Carroll County, MS"	"28015"	Suppressed	9947	Suppressed
	"Chickasaw County, MS"	"28017"	Suppressed	17103	Suppressed
	"Choctaw County, MS"	"28019"	Suppressed	8210	Suppressed
	"Claiborne County, MS"	"28021"	Suppressed	8988	Suppressed
	"Clarke County, MS"	"28023"	0	15541	Unreliable
	"Clay County, MS"	"28025"	Suppressed	19316	Suppressed
	"Coahoma County, MS"	"28027"	Suppressed	22124	Suppressed
	"Copiah County, MS"	"28029"	Suppressed	28065	Suppressed
	"Covington County, MS"	"28031"	Suppressed	18636	Suppressed
	"DeSoto County, MS"	"28033"	24	184945	13.0
	"Forrest County, MS"	"28035"	11	74897	Unreliable
	"Franklin County, MS"	"28037"	Suppressed	7713	Suppressed
	"George County, MS"	"28039"	Suppressed	24500	Suppressed
	"Greene County, MS"	"28041"	Suppressed	13586	Suppressed
	"Grenada County, MS"	"28043"	Suppressed	20758	Suppressed
	"Hancock County, MS"	"28045"	Suppressed	47632	Suppressed
	"Harrison County, MS"	"28047"	11	208080	Unreliable
	"Hinds County, MS"	"28049"	67	231840	28.9
	"Holmes County, MS"	"28051"	Suppressed	17010	Suppressed
	"Humphreys County, MS"	"28053"	Suppressed	8064	Suppressed
	"Issaquena County, MS"	"28055"	0	1327	Unreliable
	"Itawamba County, MS"	"28057"	Suppressed	23390	Suppressed
	"Jackson County, MS"	"28059"	10	143617	Unreliable
	"Jasper County, MS"	"28061"	Suppressed	16383	Suppressed
	"Jefferson County, MS"	"28063"	0	6990	Unreliable
	"Jefferson Davis County, MS"	"28065"	Suppressed	11128	Suppressed
	"Jones County, MS"	"28067"	Suppressed	68098	Suppressed
	"Kemper County, MS"	"28069"	0	9742	Unreliable
	"Lafayette County, MS"	"28071"	Suppressed	54019	Suppressed
	"Lamar County, MS"	"28073"	Suppressed	63343	Suppressed
	"Lauderdale County, MS"	"28075"	14	74125	Unreliable
	"Lawrence County, MS"	"28077"	0	12586	Unreliable
	"Leake County, MS"	"28079"	Suppressed	22786	Suppressed
	"Lee County, MS"	"28081"	Suppressed	85436	Suppressed
	"Leflore County, MS"	"28083"	11	28183	Unreliable
	"Lincoln County, MS"	"28085"	Suppressed	34153	Suppressed
	"Lowndes County, MS"	"28087"	Suppressed	58595	Suppressed
	"Madison County, MS"	"28089"	Suppressed	106272	Suppressed
	"Marion County, MS"	"28091"	Suppressed	24573	Suppressed
	"Marshall County, MS"	"28093"	Suppressed	35294	Suppressed
	"Monroe County, MS"	"28095"	Suppressed	35252	Suppressed
	"Montgomery County, MS"	"28097"	Suppressed	9775	Suppressed
	"Neshoba County, MS"	"28099"	0	29118	Unreliable
	"Newton County, MS"	"28101"	Suppressed	21018	Suppressed
	"Noxubee County, MS"	"28103"	Suppressed	10417	Suppressed
	"Oktibbeha County, MS"	"28105"	Suppressed	49587	Suppressed
	"Panola County, MS"	"28107"	Suppressed	34192	Suppressed
	"Pearl River County, MS"	"28109"	Suppressed	55535	Suppressed
	"Perry County, MS"	"28111"	0	11973	Unreliable
	"Pike County, MS"	"28113"	10	39288	Unreliable
	"Pontotoc County, MS"	"28115"	Suppressed	32174	Suppressed
	"Prentiss County, MS"	"28117"	Suppressed	25126	Suppressed
	"Quitman County, MS"	"28119"	0	6792	Unreliable
	"Rankin County, MS"	"28121"	Suppressed	155271	Suppressed
	"Scott County, MS"	"28123"	Suppressed	28124	Suppressed
	"Sharkey County, MS"	"28125"	0	4321	Unreliable
	"Simpson County, MS"	"28127"	Suppressed	26658	Suppressed
	"Smith County, MS"	"28129"	0	15916	Unreliable
	"Stone County, MS"	"28131"	Suppressed	18336	Suppressed
	"Sunflower County, MS"	"28133"	Suppressed	25110	Suppressed
	"Tallahatchie County, MS"	"28135"	Suppressed	13809	Suppressed
	"Tate County, MS"	"28137"	Suppressed	28321	Suppressed
	"Tippah County, MS"	"28139"	Suppressed	22015	Suppressed
	"Tishomingo County, MS"	"28141"	Suppressed	19383	Suppressed
	"Tunica County, MS"	"28143"	Suppressed	9632	Suppressed
	"Union County, MS"	"28145"	0	28815	Unreliable
	"Walthall County, MS"	"28147"	0	14286	Unreliable
	"Warren County, MS"	"28149"	Suppressed	45381	Suppressed
	"Washington County, MS"	"28151"	15	43909	Unreliable
	"Wayne County, MS"	"28153"	Suppressed	20183	Suppressed
	"Webster County, MS"	"28155"	Suppressed	9689	Suppressed
	"Wilkinson County, MS"	"28157"	Suppressed	8630	Suppressed
	"Winston County, MS"	"28159"	Suppressed	17955	Suppressed
	"Yalobusha County, MS"	"28161"	0	12108	Unreliable
	"Yazoo County, MS"	"28163"	Suppressed	29690	Suppressed
	"Adair County, MO"	"29001"	Suppressed	25343	Suppressed
	"Andrew County, MO"	"29003"	0	17712	Unreliable
	"Atchison County, MO"	"29005"	0	5143	Unreliable
	"Audrain County, MO"	"29007"	Suppressed	25388	Suppressed
	"Barry County, MO"	"29009"	0	35789	Unreliable
	"Barton County, MO"	"29011"	0	11754	Unreliable
	"Bates County, MO"	"29013"	0	16172	Unreliable
	"Benton County, MO"	"29015"	Suppressed	19443	Suppressed
	"Bollinger County, MO"	"29017"	0	12133	Unreliable
	"Boone County, MO"	"29019"	17	180463	Unreliable
	"Buchanan County, MO"	"29021"	Suppressed	87364	Suppressed
	"Butler County, MO"	"29023"	0	42478	Unreliable
	"Caldwell County, MO"	"29025"	0	9020	Unreliable
	"Callaway County, MO"	"29027"	Suppressed	44743	Suppressed
	"Camden County, MO"	"29029"	0	46305	Unreliable
	"Cape Girardeau County, MO"	"29031"	Suppressed	78871	Suppressed
	"Carroll County, MO"	"29033"	0	8679	Unreliable
	"Carter County, MO"	"29035"	0	5982	Unreliable
	"Cass County, MO"	"29037"	Suppressed	105780	Suppressed
	"Cedar County, MO"	"29039"	0	14349	Unreliable
	"Chariton County, MO"	"29041"	0	7426	Unreliable
	"Christian County, MO"	"29043"	Suppressed	88595	Suppressed
	"Clark County, MO"	"29045"	0	6797	Unreliable
	"Clay County, MO"	"29047"	12	249948	Unreliable
	"Clinton County, MO"	"29049"	Suppressed	20387	Suppressed
	"Cole County, MO"	"29051"	Suppressed	76745	Suppressed
	"Cooper County, MO"	"29053"	0	17709	Unreliable
	"Crawford County, MO"	"29055"	0	23920	Unreliable
	"Dade County, MO"	"29057"	0	7561	Unreliable
	"Dallas County, MO"	"29059"	0	16878	Unreliable
	"Daviess County, MO"	"29061"	0	8278	Unreliable
	"DeKalb County, MO"	"29063"	0	12547	Unreliable
	"Dent County, MO"	"29065"	Suppressed	15573	Suppressed
	"Douglas County, MO"	"29067"	0	13185	Unreliable
	"Dunklin County, MO"	"29069"	Suppressed	29131	Suppressed
	"Franklin County, MO"	"29071"	Suppressed	103967	Suppressed
	"Gasconade County, MO"	"29073"	Suppressed	14706	Suppressed
	"Gentry County, MO"	"29075"	0	6571	Unreliable
	"Greene County, MO"	"29077"	Suppressed	293086	Suppressed
	"Grundy County, MO"	"29079"	0	9850	Unreliable
	"Harrison County, MO"	"29081"	0	8352	Unreliable
	"Henry County, MO"	"29083"	0	21824	Unreliable
	"Hickory County, MO"	"29085"	Suppressed	9544	Suppressed
	"Holt County, MO"	"29087"	0	4403	Unreliable
	"Howard County, MO"	"29089"	0	10001	Unreliable
	"Howell County, MO"	"29091"	Suppressed	40117	Suppressed
	"Iron County, MO"	"29093"	0	10125	Unreliable
	"Jackson County, MO"	"29095"	147	703011	20.9
	"Jasper County, MO"	"29097"	Suppressed	121328	Suppressed
	"Jefferson County, MO"	"29099"	Suppressed	225081	Suppressed
	"Johnson County, MO"	"29101"	0	54062	Unreliable
	"Knox County, MO"	"29103"	0	3959	Unreliable
	"Laclede County, MO"	"29105"	0	35723	Unreliable
	"Lafayette County, MO"	"29107"	Suppressed	32708	Suppressed
	"Lawrence County, MO"	"29109"	0	38355	Unreliable
	"Lewis County, MO"	"29111"	0	9776	Unreliable
	"Lincoln County, MO"	"29113"	Suppressed	59013	Suppressed
	"Linn County, MO"	"29115"	Suppressed	11920	Suppressed
	"Livingston County, MO"	"29117"	0	15227	Unreliable
	"McDonald County, MO"	"29119"	0	22837	Unreliable
	"Macon County, MO"	"29121"	0	15117	Unreliable
	"Madison County, MO"	"29123"	Suppressed	12088	Suppressed
	"Maries County, MO"	"29125"	0	8697	Unreliable
	"Marion County, MO"	"29127"	0	28530	Unreliable
	"Mercer County, MO"	"29129"	0	3617	Unreliable
	"Miller County, MO"	"29131"	Suppressed	25619	Suppressed
	"Mississippi County, MO"	"29133"	Suppressed	13180	Suppressed
	"Moniteau County, MO"	"29135"	Suppressed	16132	Suppressed
	"Monroe County, MO"	"29137"	0	8644	Unreliable
	"Montgomery County, MO"	"29139"	0	11551	Unreliable
	"Morgan County, MO"	"29141"	0	20627	Unreliable
	"New Madrid County, MO"	"29143"	Suppressed	17076	Suppressed
	"Newton County, MO"	"29145"	Suppressed	58236	Suppressed
	"Nodaway County, MO"	"29147"	0	22092	Unreliable
	"Oregon County, MO"	"29149"	0	10529	Unreliable
	"Osage County, MO"	"29151"	Suppressed	13615	Suppressed
	"Ozark County, MO"	"29153"	0	9174	Unreliable
	"Pemiscot County, MO"	"29155"	Suppressed	15805	Suppressed
	"Perry County, MO"	"29157"	0	19136	Unreliable
	"Pettis County, MO"	"29159"	Suppressed	42339	Suppressed
	"Phelps County, MO"	"29161"	0	44573	Unreliable
	"Pike County, MO"	"29163"	0	18302	Unreliable
	"Platte County, MO"	"29165"	Suppressed	104418	Suppressed
	"Polk County, MO"	"29167"	0	32149	Unreliable
	"Pulaski County, MO"	"29169"	0	52607	Unreliable
	"Putnam County, MO"	"29171"	0	4696	Unreliable
	"Ralls County, MO"	"29173"	0	10309	Unreliable
	"Randolph County, MO"	"29175"	0	24748	Unreliable
	"Ray County, MO"	"29177"	0	23018	Unreliable
	"Reynolds County, MO"	"29179"	0	6270	Unreliable
	"Ripley County, MO"	"29181"	0	13288	Unreliable
	"St. Charles County, MO"	"29183"	10	402022	Unreliable
	"St. Clair County, MO"	"29185"	0	9397	Unreliable
	"Ste. Genevieve County, MO"	"29186"	0	17894	Unreliable
	"St. Francois County, MO"	"29187"	Suppressed	67215	Suppressed
	"St. Louis County, MO"	"29189"	149	994205	15.0
	"Saline County, MO"	"29195"	0	22761	Unreliable
	"Schuyler County, MO"	"29197"	Suppressed	4660	Suppressed
	"Scotland County, MO"	"29199"	0	4902	Unreliable
	"Scott County, MO"	"29201"	Suppressed	38280	Suppressed
	"Shannon County, MO"	"29203"	0	8166	Unreliable
	"Shelby County, MO"	"29205"	0	5930	Unreliable
	"Stoddard County, MO"	"29207"	Suppressed	29025	Suppressed
	"Stone County, MO"	"29209"	0	31952	Unreliable
	"Sullivan County, MO"	"29211"	0	6089	Unreliable
	"Taney County, MO"	"29213"	0	55928	Unreliable
	"Texas County, MO"	"29215"	0	25398	Unreliable
	"Vernon County, MO"	"29217"	0	20563	Unreliable
	"Warren County, MO"	"29219"	Suppressed	35649	Suppressed
	"Washington County, MO"	"29221"	Suppressed	24730	Suppressed
	"Wayne County, MO"	"29223"	Suppressed	12873	Suppressed
	"Webster County, MO"	"29225"	0	39592	Unreliable
	"Worth County, MO"	"29227"	0	2013	Unreliable
	"Wright County, MO"	"29229"	0	18289	Unreliable
	"St. Louis city, MO"	"29510"	119	300576	39.6
	"Beaverhead County, MT"	"30001"	0	9453	Unreliable
	"Big Horn County, MT"	"30003"	0	13319	Unreliable
	"Blaine County, MT"	"30005"	0	6681	Unreliable
	"Broadwater County, MT"	"30007"	Suppressed	6237	Suppressed
	"Carbon County, MT"	"30009"	0	10725	Unreliable
	"Carter County, MT"	"30011"	0	1252	Unreliable
	"Cascade County, MT"	"30013"	Suppressed	81366	Suppressed
	"Chouteau County, MT"	"30015"	0	5635	Unreliable
	"Custer County, MT"	"30017"	Suppressed	11402	Suppressed
	"Daniels County, MT"	"30019"	0	1690	Unreliable
	"Dawson County, MT"	"30021"	0	8613	Unreliable
	"Deer Lodge County, MT"	"30023"	0	9140	Unreliable
	"Fallon County, MT"	"30025"	0	2846	Unreliable
	"Fergus County, MT"	"30027"	0	11050	Unreliable
	"Flathead County, MT"	"30029"	Suppressed	103806	Suppressed
	"Gallatin County, MT"	"30031"	Suppressed	114434	Suppressed
	"Garfield County, MT"	"30033"	0	1258	Unreliable
	"Glacier County, MT"	"30035"	0	13753	Unreliable
	"Golden Valley County, MT"	"30037"	0	821	Unreliable
	"Granite County, MT"	"30039"	0	3379	Unreliable
	"Hill County, MT"	"30041"	Suppressed	16484	Suppressed
	"Jefferson County, MT"	"30043"	0	12221	Unreliable
	"Judith Basin County, MT"	"30045"	0	2007	Unreliable
	"Lake County, MT"	"30047"	Suppressed	30458	Suppressed
	"Lewis and Clark County, MT"	"30049"	Suppressed	69432	Suppressed
	"Liberty County, MT"	"30051"	0	2337	Unreliable
	"Lincoln County, MT"	"30053"	Suppressed	19980	Suppressed
	"McCone County, MT"	"30055"	0	1664	Unreliable
	"Madison County, MT"	"30057"	0	8600	Unreliable
	"Meagher County, MT"	"30059"	0	1862	Unreliable
	"Mineral County, MT"	"30061"	0	4397	Unreliable
	"Missoula County, MT"	"30063"	Suppressed	119600	Suppressed
	"Musselshell County, MT"	"30065"	0	4633	Unreliable
	"Park County, MT"	"30067"	0	16606	Unreliable
	"Petroleum County, MT"	"30069"	0	487	Unreliable
	"Phillips County, MT"	"30071"	0	3954	Unreliable
	"Pondera County, MT"	"30073"	0	5911	Unreliable
	"Powder River County, MT"	"30075"	0	1682	Unreliable
	"Powell County, MT"	"30077"	0	6890	Unreliable
	"Prairie County, MT"	"30079"	0	1077	Unreliable
	"Ravalli County, MT"	"30081"	Suppressed	43806	Suppressed
	"Richland County, MT"	"30083"	Suppressed	10803	Suppressed
	"Roosevelt County, MT"	"30085"	0	11004	Unreliable
	"Rosebud County, MT"	"30087"	0	8937	Unreliable
	"Sanders County, MT"	"30089"	0	12113	Unreliable
	"Sheridan County, MT"	"30091"	0	3309	Unreliable
	"Silver Bow County, MT"	"30093"	0	34915	Unreliable
	"Stillwater County, MT"	"30095"	0	9642	Unreliable
	"Sweet Grass County, MT"	"30097"	Suppressed	3737	Suppressed
	"Teton County, MT"	"30099"	0	6147	Unreliable
	"Toole County, MT"	"30101"	Suppressed	4736	Suppressed
	"Treasure County, MT"	"30103"	0	696	Unreliable
	"Valley County, MT"	"30105"	0	7396	Unreliable
	"Wheatland County, MT"	"30107"	0	2126	Unreliable
	"Wibaux County, MT"	"30109"	0	969	Unreliable
	"Yellowstone County, MT"	"30111"	Suppressed	161300	Suppressed
	"Adams County, NE"	"31001"	0	31363	Unreliable
	"Antelope County, NE"	"31003"	0	6298	Unreliable
	"Arthur County, NE"	"31005"	0	463	Unreliable
	"Banner County, NE"	"31007"	0	745	Unreliable
	"Blaine County, NE"	"31009"	0	465	Unreliable
	"Boone County, NE"	"31011"	0	5192	Unreliable
	"Box Butte County, NE"	"31013"	0	10783	Unreliable
	"Boyd County, NE"	"31015"	0	1919	Unreliable
	"Brown County, NE"	"31017"	0	2955	Unreliable
	"Buffalo County, NE"	"31019"	Suppressed	49659	Suppressed
	"Burt County, NE"	"31021"	0	6459	Unreliable
	"Butler County, NE"	"31023"	0	8016	Unreliable
	"Cass County, NE"	"31025"	0	26248	Unreliable
	"Cedar County, NE"	"31027"	0	8402	Unreliable
	"Chase County, NE"	"31029"	0	3924	Unreliable
	"Cherry County, NE"	"31031"	Suppressed	5689	Suppressed
	"Cheyenne County, NE"	"31033"	0	8910	Unreliable
	"Clay County, NE"	"31035"	0	6203	Unreliable
	"Colfax County, NE"	"31037"	0	10709	Unreliable
	"Cuming County, NE"	"31039"	0	8846	Unreliable
	"Custer County, NE"	"31041"	Suppressed	10777	Suppressed
	"Dakota County, NE"	"31043"	0	20026	Unreliable
	"Dawes County, NE"	"31045"	0	8589	Unreliable
	"Dawson County, NE"	"31047"	Suppressed	23595	Suppressed
	"Deuel County, NE"	"31049"	0	1794	Unreliable
	"Dixon County, NE"	"31051"	0	5636	Unreliable
	"Dodge County, NE"	"31053"	0	36565	Unreliable
	"Douglas County, NE"	"31055"	19	571327	Unreliable
	"Dundy County, NE"	"31057"	0	1693	Unreliable
	"Fillmore County, NE"	"31059"	0	5462	Unreliable
	"Franklin County, NE"	"31061"	0	2979	Unreliable
	"Frontier County, NE"	"31063"	0	2627	Unreliable
	"Furnas County, NE"	"31065"	0	4676	Unreliable
	"Gage County, NE"	"31067"	0	21513	Unreliable
	"Garden County, NE"	"31069"	0	1837	Unreliable
	"Garfield County, NE"	"31071"	0	1969	Unreliable
	"Gosper County, NE"	"31073"	0	1990	Unreliable
	"Grant County, NE"	"31075"	0	623	Unreliable
	"Greeley County, NE"	"31077"	0	2356	Unreliable
	"Hall County, NE"	"31079"	Suppressed	61353	Suppressed
	"Hamilton County, NE"	"31081"	0	9324	Unreliable
	"Harlan County, NE"	"31083"	0	3380	Unreliable
	"Hayes County, NE"	"31085"	0	922	Unreliable
	"Hitchcock County, NE"	"31087"	0	2762	Unreliable
	"Holt County, NE"	"31089"	0	10067	Unreliable
	"Hooker County, NE"	"31091"	0	682	Unreliable
	"Howard County, NE"	"31093"	0	6445	Unreliable
	"Jefferson County, NE"	"31095"	0	7046	Unreliable
	"Johnson County, NE"	"31097"	0	5071	Unreliable
	"Kearney County, NE"	"31099"	0	6495	Unreliable
	"Keith County, NE"	"31101"	0	8034	Unreliable
	"Keya Paha County, NE"	"31103"	0	806	Unreliable
	"Kimball County, NE"	"31105"	0	3632	Unreliable
	"Knox County, NE"	"31107"	0	8332	Unreliable
	"Lancaster County, NE"	"31109"	Suppressed	319090	Suppressed
	"Lincoln County, NE"	"31111"	0	34914	Unreliable
	"Logan County, NE"	"31113"	0	748	Unreliable
	"Loup County, NE"	"31115"	0	664	Unreliable
	"McPherson County, NE"	"31117"	0	494	Unreliable
	"Madison County, NE"	"31119"	Suppressed	35099	Suppressed
	"Merrick County, NE"	"31121"	0	7755	Unreliable
	"Morrill County, NE"	"31123"	0	4642	Unreliable
	"Nance County, NE"	"31125"	0	3519	Unreliable
	"Nemaha County, NE"	"31127"	0	6972	Unreliable
	"Nuckolls County, NE"	"31129"	0	4148	Unreliable
	"Otoe County, NE"	"31131"	Suppressed	16012	Suppressed
	"Pawnee County, NE"	"31133"	0	2613	Unreliable
	"Perkins County, NE"	"31135"	0	2891	Unreliable
	"Phelps County, NE"	"31137"	Suppressed	9034	Suppressed
	"Pierce County, NE"	"31139"	0	7148	Unreliable
	"Platte County, NE"	"31141"	0	33470	Unreliable
	"Polk County, NE"	"31143"	0	5213	Unreliable
	"Red Willow County, NE"	"31145"	0	10724	Unreliable
	"Richardson County, NE"	"31147"	0	7865	Unreliable
	"Rock County, NE"	"31149"	0	1357	Unreliable
	"Saline County, NE"	"31151"	0	14224	Unreliable
	"Sarpy County, NE"	"31153"	Suppressed	187196	Suppressed
	"Saunders County, NE"	"31155"	0	21578	Unreliable
	"Scotts Bluff County, NE"	"31157"	0	35618	Unreliable
	"Seward County, NE"	"31159"	0	17284	Unreliable
	"Sheridan County, NE"	"31161"	0	5246	Unreliable
	"Sherman County, NE"	"31163"	0	3001	Unreliable
	"Sioux County, NE"	"31165"	0	1166	Unreliable
	"Stanton County, NE"	"31167"	0	5920	Unreliable
	"Thayer County, NE"	"31169"	0	5003	Unreliable
